1 KW000706 111 1 02 00 00 BG-01-4500-02-180-C おほぬさ おほぬさ 大幣
1 KW000706 111 3 02 00 00 BG-03-1921-03-010-A -- おお 大
1 KW000706 111 3 02 00 00 BG-01-4500-02-170-A -- ぬさ 幣
1 KW000706 112 0 61 00 00 BG-08-0061-07-010-A の の の
1 KW000706 211 0 47 22 20 BG-02-1526-02-030-A ひく ひく 引く
2 KW000706 211 2 47 22 20 BG-02-1564-03-010-A ひく ひく 引く
3 KW000706 211 2 47 22 20 BG-02-3062-04-100-A ひく ひく 引く
1 KW000706 221 0 02 00 00 BG-01-5730-02-010-A て て 手
1 KW000706 231 0 55 00 00 BG-03-1950-01-050-A あまた あまた 数多
1 KW000706 232 0 61 00 00 BG-08-0061-05-010-A に に に
1 KW000706 311 0 47 28 03 BG-02-1220-01-030-A なり なる 成る
1 KW000706 312 0 74 68 04 BG-03-1200-02-090-A ぬれ ぬ ぬ
2 KW000706 312 2 74 68 04 BG-09-0010-01-010-A ぬれ ぬ ぬ
3 KW000706 312 2 74 68 04 BG-09-0010-03-020-C ぬれ ぬ ぬ
1 KW000706 313 1 64 00 00 BG-08-0064-26-010-A ば ば ば
1 KW000706 313 2 64 00 00 BG-04-1120-05-150-A -- ば ば
1 KW000706 411 1 47 29 04 BG-02-3060-01-010-C おもへ おもふ 思ふ
1 KW000706 411 2 47 29 04 BG-01-3061-01-010-C -- おもひ 思ひ
1 KW000706 412 0 64 00 00 BG-04-1130-01-190-C ど ど ど
2 KW000706 412 2 64 00 00 BG-08-0064-04-020-C ど ど ど
1 KW000706 421 0 55 00 00 BG-03-1993-05-380-C え え え
1 KW000706 422 0 65 00 00 BG-08-0065-01-010-A こそ こそ こそ
1 KW000706 511 0 47 27 02 BG-02-3520-05-030-A たのま たのむ 頼む
2 KW000706 511 2 47 27 02 BG-02-3681-01-010-C たのま たのむ 頼む
1 KW000706 512 0 74 59 03 BG-03-1200-02-080-A ざり ず ず
2 KW000706 512 2 74 59 03 BG-09-0010-01-010-A ざり ず ず
1 KW000706 513 0 74 67 04 BG-09-0010-04-030-C けれ けり けり
