1 KW000904 111 0 57 00 00 BG-01-2030-09-010-C ちはやぶる ちはやぶる 千早振る
1 KW000904 211 0 11 00 00 CH-26-0000-00-020-C うぢ うぢ 宇治
1 KW000904 212 0 71 00 00 BG-08-0071-01-010-A の の の
1 KW000904 221 1 02 00 00 BG-01-2417-02-080-A はしもり はしもり 橋守
1 KW000904 221 3 02 00 00 BG-01-4710-13-010-A -- はし 橋
1 KW000904 221 3 02 00 00 BG-02-3530-09-010-A -- まもる 守る
1 KW000904 311 0 14 00 00 BG-01-2000-02-200-A なれ なれ 汝
1 KW000904 312 0 61 00 00 BG-08-0061-10-010-A を を を
1 KW000904 313 0 66 00 00 BG-08-0066-27-010-A し し し
1 KW000904 314 0 69 00 00 BG-08-0069-07-010-A ぞ ぞ ぞ
1 KW000904 411 0 02 00 00 BG-01-3011-04-010-C あはれ あはれ 哀れ
1 KW000904 412 0 62 00 00 BG-08-0062-01-010-A と と と
2 KW000904 412 2 62 00 00 BG-08-0064-18-010-A と と と
2 KW000904 412 2 62 00 00 BG-04-1120-05-170-A -- と と
1 KW000904 413 0 65 00 00 BG-08-0065-07-010-A は は は
1 KW000904 421 1 47 29 20 BG-02-3060-01-010-C おもふ おもふ 思ふ
1 KW000904 421 2 47 29 20 BG-01-3061-01-010-C -- おもひ 思ひ
1 KW000904 511 0 02 00 00 BG-01-1630-01-010-A とし とし 年
1 KW000904 512 0 61 00 00 BG-08-0061-07-010-A の の の
1 KW000904 521 0 47 41 03 BG-02-1600-01-020-C へ ふ 経
1 KW000904 522 0 74 68 04 BG-03-1200-02-090-A ぬれ ぬ ぬ
2 KW000904 522 2 74 68 04 BG-09-0010-01-010-A ぬれ ぬ ぬ
3 KW000904 522 2 74 68 04 BG-09-0010-03-020-C ぬれ ぬ ぬ
1 KW000904 523 1 64 00 00 BG-08-0064-26-010-A ば ば ば
1 KW000904 523 2 64 00 00 BG-04-1120-05-150-A -- ば ば
