1 KW000579 111 1 02 00 00 BG-01-5240-06-160-A さつきやま さつきやま 五月山
1 KW000579 111 3 02 00 00 BG-01-1632-01-070-A -- ごがつ 五月
1 KW000579 111 3 02 00 00 BG-01-5240-05-010-A -- やま 山
1 KW000579 211 0 02 00 00 BG-01-5530-08-020-C こずゑ こずゑ 梢
1 KW000579 212 0 61 00 00 BG-08-0061-10-010-A を を を
1 KW000579 221 1 51 50 01 BG-03-1920-04-140-C たかみ たかみ 高み
1 KW000579 221 3 51 50 01 BG-03-1920-04-050-C -- たかし 高し
1 KW000579 221 3 51 50 01 BG-01-1113-01-140-A -- み み
1 KW000579 311 0 02 00 00 BG-01-5620-02-190-A ほととぎす ほととぎす 時鳥
1 KW000579 411 0 47 22 20 BG-02-3030-03-010-A なく なく 鳴く
1 KW000579 421 1 02 00 00 BG-01-5030-01-020-A ね ね 音
1 KW000579 421 2 02 00 00 BG-01-3031-01-290-A -- ね 音
1 KW000579 431 0 02 00 00 BG-01-5200-02-010-A そら そら 空
1 KW000579 432 0 74 62 20 BG-09-0010-02-070-C なる なり なり
2 KW000579 432 2 74 62 20 BG-09-0050-01-010-A なる なり なり
1 KW000579 511 0 02 00 00 BG-01-3020-11-030-C こひ こひ 恋
1 KW000579 512 1 65 00 00 BG-08-0065-08-010-A も も も
1 KW000579 512 2 65 00 00 BG-04-1130-01-200-A -- も も
1 KW000579 521 0 47 03 20 BG-02-3420-01-010-C する す す
1 KW000579 522 0 73 00 00 BG-04-3200-03-070-A かな かな 哉
2 KW000579 522 2 73 00 00 BG-08-0073-01-010-A かな かな 哉
