1 KW000578 111 0 14 00 00 BG-01-2000-01-010-A わ わ 我
1 KW000578 112 0 71 00 00 BG-08-0071-03-010-A が が が
1 KW000578 113 1 74 61 02 BG-03-1140-01-200-A ごとく ごとし ごとし
1 KW000578 113 2 74 61 02 BG-03-1120-03-050-A -- ごとし ごとし
1 KW000578 113 2 74 61 02 BG-09-0050-02-010-C -- ごとし ごとし
1 KW000578 113 2 74 61 02 BG-03-1300-01-050-A -- ごとし ごとし
1 KW000578 211 0 21 00 00 BG-01-1000-03-020-A もの もの 物
2 KW000578 211 2 21 00 00 BG-01-1010-04-030-A もの もの 物
3 KW000578 211 2 21 00 00 BG-01-4000-01-080-A もの もの 物
1 KW000578 212 0 65 00 00 BG-08-0065-14-010-C や や や
1 KW000578 221 0 51 51 20 BG-03-3011-03-070-C かなしき かなし 悲し
1 KW000578 311 0 02 00 00 BG-01-5620-02-190-A ほととぎす ほととぎす 時鳥
1 KW000578 411 0 02 00 00 BG-01-1610-01-010-A とき とき 時
1 KW000578 412 0 69 00 00 BG-08-0069-07-010-A ぞ ぞ ぞ
1 KW000578 413 0 61 00 00 BG-08-0061-04-010-A と と と
1 KW000578 414 1 65 00 00 BG-08-0065-08-010-A も も も
1 KW000578 414 2 65 00 00 BG-04-1130-01-200-A -- も も
1 KW000578 421 1 74 50 05 BG-09-0010-01-050-C なく なし 無し
1 KW000578 421 2 74 50 05 BG-03-1200-02-010-A -- ない ない
1 KW000578 511 0 02 00 00 BG-01-1635-05-050-A よ よ 夜
1 KW000578 512 0 55 00 00 BG-03-1980-02-060-A ただ ただ 唯
1 KW000578 521 0 47 22 01 BG-02-3030-03-010-A なく なく 鳴く
1 KW000578 522 0 74 65 20 BG-09-0010-02-010-C らむ らむ らむ
