1 KW000864 111 1 47 29 20 BG-02-3060-01-010-C おもふ おもふ 思ふ
1 KW000864 111 2 47 29 20 BG-01-3061-01-010-C -- おもひ 思ひ
1 KW000864 121 0 02 00 00 BG-01-2200-03-010-C どち どち 達
1 KW000864 211 0 02 00 00 BG-01-3370-03-080-A まとゐ まとゐ 円居
1 KW000864 221 0 47 03 03 BG-02-3420-01-010-C せ す す
1 KW000864 222 0 74 68 20 BG-09-0010-03-030-C る り り
1 KW000864 231 0 02 00 00 BG-01-1635-05-050-A よ よ 夜
1 KW000864 232 0 65 00 00 BG-08-0065-07-010-A は は は
1 KW000864 311 1 02 00 00 BG-01-4201-03-050-A からにしき からにしき 唐錦
1 KW000864 311 3 02 00 00 BG-01-2590-02-060-A -- から 唐
1 KW000864 311 3 02 00 00 BG-01-4201-03-010-A -- にしき 錦
1 KW000864 411 0 47 25 02 BG-02-1571-11-010-A たた たつ 裁つ
1 KW000864 412 0 74 00 00 BG-03-3012-03-250-C まく まく まく
2 KW000864 412 2 74 00 00 BG-09-0010-02-050-C まく まく まく
1 KW000864 421 0 51 51 20 BG-03-3012-03-170-C をしき をし 惜し
1 KW000864 511 0 21 00 00 BG-01-1000-03-020-A もの もの 物
2 KW000864 511 2 21 00 00 BG-01-1010-04-030-A もの もの 物
3 KW000864 511 2 21 00 00 BG-01-4000-01-080-A もの もの 物
1 KW000864 512 0 74 62 03 BG-09-0010-02-070-C に なり なり
2 KW000864 512 2 74 62 03 BG-09-0050-01-010-A に なり なり
1 KW000864 513 0 69 00 00 BG-08-0069-07-010-A ぞ ぞ ぞ
1 KW000864 521 0 47 30 03 BG-02-1200-01-010-C あり あり 有り
1 KW000864 522 0 74 67 20 BG-09-0010-04-030-C ける けり けり
