1 KW000937 111 0 02 00 00 BG-01-2540-03-010-A みやこ みやこ 都
1 KW000937 112 0 02 00 00 BG-01-2000-06-080-A びと ひと 人
2 KW000937 112 2 02 00 00 BG-01-2020-01-020-A びと ひと 人
1 KW000937 211 0 55 00 00 BG-03-1000-04-050-A いかに いかに 如何に
1 KW000937 212 0 62 00 00 BG-08-0062-01-010-A と と と
2 KW000937 212 2 62 00 00 BG-08-0064-18-010-A と と と
2 KW000937 212 2 62 00 00 BG-04-1120-05-170-A -- と と
1 KW000937 221 0 47 29 02 BG-02-3130-11-020-C とは とふ 問ふ
1 KW000937 222 1 64 00 00 BG-08-0064-26-010-A ば ば ば
1 KW000937 222 2 64 00 00 BG-04-1120-05-150-A -- ば ば
1 KW000937 311 0 02 00 00 BG-01-5240-05-010-A やま やま 山
1 KW000937 321 1 51 50 01 BG-03-1920-04-140-C たかみ たかみ 高み
1 KW000937 321 3 51 50 01 BG-03-1920-04-050-C -- たかし 高し
1 KW000937 321 3 51 50 01 BG-01-1113-01-140-A -- み み
1 KW000937 411 0 47 45 02 BG-02-5150-04-010-C はれ はる 晴る
1 KW000937 412 0 74 59 20 BG-03-1200-02-080-A ぬ ず ず
2 KW000937 412 2 74 59 20 BG-09-0010-01-010-A ぬ ず ず
1 KW000937 421 0 02 00 00 BG-01-5152-07-020-C くもゐ くもゐ 雲居
1 KW000937 422 0 61 00 00 BG-08-0061-05-010-A に に に
1 KW000937 511 0 47 81 01 BG-02-3010-08-120-C わぶ わぶ 侘ぶ
1 KW000937 512 0 62 00 00 BG-08-0062-01-010-A と と と
2 KW000937 512 2 62 00 00 BG-08-0064-18-010-A と と と
2 KW000937 512 2 62 00 00 BG-04-1120-05-170-A -- と と
1 KW000937 521 0 47 41 06 BG-02-3130-13-010-C こたへよ こたふ 答ふ
