1 KW000119 111 0 02 00 00 BG-01-1040-08-090-A よそ よそ 余所
2 KW000119 111 2 02 00 00 BG-01-1771-07-010-A よそ よそ 余所
1 KW000119 112 0 61 00 00 BG-08-0061-05-010-A に に に
1 KW000119 121 0 47 06 04 BG-02-1556-01-020-C み みる 見る
2 KW000119 121 2 47 06 04 BG-02-3060-01-015-A み みる 見る
3 KW000119 121 2 47 06 04 BG-02-3090-02-010-A み みる 見る
4 KW000119 121 2 47 06 04 BG-02-3510-01-080-C み みる 見る
1 KW000119 122 0 64 00 00 BG-08-0064-16-010-A て て て
1 KW000119 211 0 47 28 02 BG-02-1527-04-010-C かへら かへる 帰る
1 KW000119 212 0 74 65 20 BG-03-3012-03-260-C む む む
2 KW000119 212 2 74 65 20 BG-09-0010-02-010-C む む む
1 KW000119 221 0 02 00 00 BG-01-2000-06-080-A ひと ひと 人
2 KW000119 221 2 02 00 00 BG-01-2020-01-020-A ひと ひと 人
1 KW000119 222 0 61 00 00 BG-08-0061-05-010-A に に に
1 KW000119 311 0 02 00 00 BG-01-5520-19-150-C ふぢ ふぢ 藤
1 KW000119 312 0 71 00 00 BG-08-0071-01-010-A の の の
1 KW000119 321 0 02 00 00 BG-01-5530-12-010-A はな はな 花
1 KW000119 411 1 47 45 06 BG-02-1130-12-070-C はひまつはれよ はひまつはる 這ひ纏はる
1 KW000119 411 3 47 45 06 BG-02-1523-07-060-C -- はふ 延ふ
1 KW000119 411 3 47 45 06 BG-02-1130-12-040-C -- まつはる 纏はる
1 KW000119 511 0 02 00 00 BG-01-5530-08-050-A えだ えだ 枝
1 KW000119 512 0 65 00 00 BG-08-0065-07-010-A は は は
1 KW000119 521 0 47 28 01 BG-02-1570-01-010-C をる をる 折る
1 KW000119 522 0 64 00 00 BG-04-1130-01-181-C とも とも とも
2 KW000119 522 2 64 00 00 BG-08-0064-19-010-A とも とも とも
