1 KW000669 111 0 56 00 00 BG-03-1992-01-050-C おほかた おほかた 大方
1 KW000669 112 0 65 00 00 BG-08-0065-07-010-A は は は
1 KW000669 211 0 14 00 00 BG-01-2000-01-010-A わ わ 我
1 KW000669 212 0 71 00 00 BG-08-0071-03-010-A が が が
1 KW000669 221 0 02 00 00 BG-01-3102-02-020-A な な 名
1 KW000669 222 1 65 00 00 BG-08-0065-08-010-A も も も
1 KW000669 222 2 65 00 00 BG-04-1130-01-200-A -- も も
1 KW000669 231 0 02 00 00 BG-01-4720-06-010-A みなと みなと 湊
1 KW000669 311 1 47 39 03 BG-02-3830-01-040-C こぎいで こぎいづ 漕ぎ出づ
1 KW000669 311 3 47 39 03 BG-02-3830-01-010-A -- こぐ こぐ
1 KW000669 311 3 47 39 03 BG-02-1530-01-010-C -- いづ 出づ
1 KW000669 312 0 74 68 02 BG-03-1200-02-090-A な ぬ ぬ
2 KW000669 312 2 74 68 02 BG-09-0010-01-010-A な ぬ ぬ
3 KW000669 312 2 74 68 02 BG-09-0010-03-020-C な ぬ ぬ
1 KW000669 313 0 74 65 01 BG-03-3012-03-260-C む む む
2 KW000669 313 2 74 65 01 BG-09-0010-02-010-C む む む
1 KW000669 411 0 02 00 00 BG-01-1623-05-010-A よ よ 世
2 KW000669 411 2 02 00 00 BG-01-2600-01-090-A よ よ 世
3 KW000669 411 2 02 00 00 BG-01-2610-01-040-A よ よ 世
1 KW000669 412 0 61 00 00 BG-08-0061-10-010-A を を を
1 KW000669 421 0 02 00 00 BG-01-1780-04-020-C うみへた うみへた 海辺
1 KW000669 422 0 61 00 00 BG-08-0061-05-010-A に に に
1 KW000669 511 0 02 00 00 BG-01-5510-07-090-A みるめ みるめ 海松藻
1 KW000669 521 0 51 50 01 BG-03-1950-04-010-C すくなし すくなし 少なし
