1 KW000867 111 0 02 00 00 BG-01-5020-09-010-A むらさき むらさき 紫
1 KW000867 112 0 71 00 00 BG-08-0071-01-010-A の の の
1 KW000867 211 1 02 00 00 BG-01-1960-06-050-C ひともと ひともと 一本
1 KW000867 211 3 02 00 00 BG-01-1950-01-030-A -- いち 一
1 KW000867 211 3 02 00 00 BG-01-1960-06-030-A -- ほん 本
1 KW000867 221 0 22 00 00 BG-01-1113-01-040-A ゆゑ ゆゑ 故
1 KW000867 222 0 61 00 00 BG-08-0061-05-010-A に に に
1 KW000867 311 0 11 00 00 BG-01-2590-05-050-A むさしの むさしの 武蔵野
2 KW000867 311 2 11 00 00 BG-01-5240-17-020-A むさしの むさしの 武蔵野
3 KW000867 311 2 11 00 00 CH-13-0000-00-010-A むさしの むさしの 武蔵野
1 KW000867 312 0 71 00 00 BG-08-0071-01-010-A の の の
1 KW000867 411 0 02 00 00 BG-01-5510-06-010-A くさ くさ 草
1 KW000867 412 0 65 00 00 BG-08-0065-07-010-A は は は
1 KW000867 413 0 55 00 00 BG-03-1980-05-010-C みながら みながら 皆がら
1 KW000867 511 0 02 00 00 BG-01-3011-04-010-C あはれ あはれ 哀れ
1 KW000867 512 0 62 00 00 BG-08-0062-01-010-A と と と
2 KW000867 512 2 62 00 00 BG-08-0064-18-010-A と と と
2 KW000867 512 2 62 00 00 BG-04-1120-05-170-A -- と と
1 KW000867 513 0 69 00 00 BG-08-0069-07-010-A ぞ ぞ ぞ
1 KW000867 521 0 47 06 20 BG-02-1556-01-020-C みる みる 見る
2 KW000867 521 2 47 06 20 BG-02-3060-01-015-A みる みる 見る
3 KW000867 521 2 47 06 20 BG-02-3090-02-010-A みる みる 見る
4 KW000867 521 2 47 06 20 BG-02-3510-01-080-C みる みる 見る
