1 KW000975 111 0 18 62 03 BG-03-1650-07-010-C いまさらに いまさらなり 今更なり
1 KW000975 211 0 47 29 01 BG-02-3130-11-020-C とふ とふ 問ふ
1 KW000975 212 0 74 60 20 BG-04-3110-02-140-A べき べし べし
2 KW000975 212 2 74 60 20 BG-09-0010-02-060-C べき べし べし
1 KW000975 311 0 02 00 00 BG-01-2000-06-080-A ひと ひと 人
2 KW000975 311 2 02 00 00 BG-01-2020-01-020-A ひと ひと 人
1 KW000975 312 1 65 00 00 BG-08-0065-08-010-A も も も
1 KW000975 312 2 65 00 00 BG-04-1130-01-200-A -- も も
1 KW000975 321 0 47 44 02 BG-02-3060-01-050-C おもほえ おもほゆ 思ほゆ
1 KW000975 322 0 74 59 01 BG-03-1200-02-080-A ず ず ず
2 KW000975 322 2 74 59 01 BG-09-0010-01-010-A ず ず ず
1 KW000975 411 1 02 00 00 BG-01-5510-08-100-C やへむぐら やへむぐら 八重葎
1 KW000975 411 3 02 00 00 BG-01-1950-15-050-C -- やへ 八重
1 KW000975 411 3 02 00 00 BG-01-5510-08-090-A -- むぐら 葎
1 KW000975 421 0 47 03 07 BG-02-3420-01-010-C し す す
1 KW000975 422 0 64 00 00 BG-08-0064-16-010-A て て て
1 KW000975 511 0 02 00 00 BG-01-4420-01-030-A かど かど 門
1 KW000975 521 0 47 24 04 BG-02-1553-03-020-A させ さす 鎖す
1 KW000975 522 0 74 68 00 BG-09-0010-03-030-C り り り
1 KW000975 523 1 63 00 00 BG-08-0063-07-020-C てへ てへ てへ
1 KW000975 523 3 63 00 00 BG-08-0061-04-010-A -- と と
1 KW000975 523 3 63 00 00 BG-02-3120-01-010-C -- いふ 言ふ
