1 KW000599 111 1 02 00 00 BG-01-5130-12-080-A しらたま しらたま 白玉
1 KW000599 111 3 02 00 00 BG-01-5020-03-040-A -- しろ 白
1 KW000599 111 3 02 00 00 BG-01-1830-02-010-A -- たま 玉
1 KW000599 112 0 62 00 00 BG-08-0062-01-010-A と と と
2 KW000599 112 2 62 00 00 BG-08-0064-18-010-A と と と
2 KW000599 112 2 62 00 00 BG-04-1120-05-170-A -- と と
1 KW000599 211 0 47 44 03 BG-02-3090-02-020-C みえ みゆ 見ゆ
1 KW000599 212 0 74 66 20 BG-09-0010-04-020-C し き き
1 KW000599 221 0 02 00 00 BG-01-5770-06-010-A なみだ なみだ 涙
1 KW000599 222 1 65 00 00 BG-08-0065-08-010-A も も も
1 KW000599 222 2 65 00 00 BG-04-1130-01-200-A -- も も
1 KW000599 311 0 02 00 00 BG-01-1630-01-010-A とし とし 年
1 KW000599 321 0 47 41 05 BG-02-1600-01-020-C ふれ ふ 経
1 KW000599 322 1 64 00 00 BG-08-0064-26-010-A ば ば ば
1 KW000599 322 2 64 00 00 BG-04-1120-05-150-A -- ば ば
1 KW000599 411 1 02 00 00 BG-01-5020-04-070-C からくれなゐ からくれなゐ 唐紅
1 KW000599 411 3 02 00 00 BG-01-2590-02-060-A -- から 唐
1 KW000599 411 3 02 00 00 BG-01-5020-04-050-C -- くれなゐ 紅
1 KW000599 412 0 61 00 00 BG-08-0061-05-010-A に に に
1 KW000599 511 0 47 29 03 BG-02-1500-01-060-C うつろひ うつろふ 移ろふ
1 KW000599 512 0 74 68 00 BG-03-1200-02-090-A に ぬ ぬ
2 KW000599 512 2 74 68 00 BG-09-0010-01-010-A に ぬ ぬ
3 KW000599 512 2 74 68 00 BG-09-0010-03-020-C に ぬ ぬ
1 KW000599 513 0 74 67 01 BG-09-0010-04-030-C けり けり けり
