1 KW000950 111 0 11 00 00 CH-29-0000-20-010-A みよしの みよしの 御吉野
1 KW000950 112 0 71 00 00 BG-08-0071-01-010-A の の の
1 KW000950 211 0 02 00 00 BG-01-5240-05-010-A やま やま 山
1 KW000950 212 0 71 00 00 BG-08-0071-01-010-A の の の
1 KW000950 221 0 02 00 00 BG-01-1730-03-030-A あなた あなた 彼方
1 KW000950 222 0 61 00 00 BG-08-0061-05-010-A に に に
1 KW000950 311 0 02 00 00 BG-01-2510-01-060-A やど やど 宿
2 KW000950 311 2 02 00 00 BG-01-2660-01-100-A やど やど 宿
1 KW000950 312 0 69 00 00 BG-03-1330-01-140-C もがな もがな もがな
2 KW000950 312 2 69 00 00 BG-03-3012-03-270-C もがな もがな もがな
3 KW000950 312 2 69 00 00 BG-08-0069-20-010-A もがな もがな もがな
1 KW000950 411 0 02 00 00 BG-01-1623-05-010-A よ よ 世
2 KW000950 411 2 02 00 00 BG-01-2600-01-090-A よ よ 世
3 KW000950 411 2 02 00 00 BG-01-2610-01-040-A よ よ 世
1 KW000950 412 0 61 00 00 BG-08-0061-07-010-A の の の
1 KW000950 421 0 51 50 20 BG-03-3011-03-180-C うき うし 憂し
1 KW000950 431 0 02 00 00 BG-01-1610-01-010-A とき とき 時
1 KW000950 432 0 61 00 00 BG-08-0061-07-010-A の の の
1 KW000950 511 0 47 45 03 BG-02-1210-02-010-C かくれ かくる 隠る
2 KW000950 511 2 47 45 03 BG-02-3090-02-050-C かくれ かくる 隠る
1 KW000950 512 0 02 00 00 BG-01-2510-01-050-A が が 家
1 KW000950 513 0 61 00 00 BG-08-0061-05-010-A に に に
1 KW000950 521 0 47 03 03 BG-02-3420-01-010-C せ す す
1 KW000950 522 0 74 65 01 BG-03-3012-03-260-C む む む
2 KW000950 522 2 74 65 01 BG-09-0010-02-010-C む む む
